PLMNTPLID,1,31/07/2026,51908960059
PLMNTPLID,1,01/08/2026,51933290032
PLMNTPLID,1,02/08/2026,51904236961
PLMNTPLID,1,03/08/2026,51922851196
PLMNTPLID,1,04/08/2026,51924508521
PLMNTPLID,1,05/08/2026,51923023669
PLMNTPLID,1,06/08/2026,51960420074
PLMNTPLID,2,07/08/2026,51903478851
PLMNTPLID,1,08/08/2026,51922942991
PLMNTPLID,1,09/08/2026,51922525564
PLMNTPLID,1,10/08/2026,51922536295
PLMNTPLID,1,11/08/2026,51922042132
PLMNTPLID,1,12/08/2026,51933950824
PLMNTPLID,1,13/08/2026,51952108145
PLMNTPLID,1,14/08/2026,51934433330
PLMNTPLID,1,15/08/2026,51923422020
PLMNTPLID,1,16/08/2026,51960143910
PLMNTPLID,1,17/08/2026,51933555866
PLMNTPLID,1,18/08/2026,51994010547
PLMNTPLID,1,19/08/2026,51946534528
PLMNTPLID,1,20/08/2026,51936693162
PLMNTPLID,1,21/08/2026,51903105507
PLMNTPLID,1,22/08/2026,51998352465
PLMNTPLID,2,23/08/2026,51908559324
PLMNTPLID,1,24/08/2026,51981049702
PLMNTPLID,1,25/08/2026,51922738236
PLMNTPLID,1,26/08/2026,51977390202
PLMNTPLID,1,27/08/2026,51922738161
PLMNTPLID,1,28/08/2026,51906084785
PLMNTPLID,1,29/08/2026,51933719576
PLMNTPLID,1,30/08/2026,51903564257
PLMNTPLID,1,31/08/2026,51923833267
PLMNTPLID,1,01/09/2026,51923993247
PLMNTPLID,1,02/09/2026,51933338757
PLMNTPLID,1,03/09/2026,51960575089
PLMNTPLID,1,04/09/2026,51933046299
PLMNTPLID,1,05/09/2026,51946454000
PLMNTPLID,1,06/09/2026,51994044346
PLMNTPLID,2,07/09/2026,51923233179
PLMNTPLID,1,08/09/2026,51933137158
PLMNTPLID,1,09/09/2026,51981241383
PLMNTPLID,1,10/09/2026,51906414827
PLMNTPLID,1,11/09/2026,51908761641
PLMNTPLID,1,12/09/2026,51933626441
PLMNTPLID,2,13/09/2026,51972079682
PLMNTPLID,1,14/09/2026,51933622022
PLMNTPLID,1,15/09/2026,51977363290
PLMNTPLID,1,16/09/2026,51919656924
PLMNTPLID,1,17/09/2026,51922390127
PLMNTPLID,1,18/09/2026,51922840665
PLMNTPLID,1,19/09/2026,51933292939
PLMNTPLID,1,20/09/2026,51922532782
PLMNTPLID,1,21/09/2026,51906555614
PLMNTPLID,1,22/09/2026,51908769658
PLMNTPLID,1,23/09/2026,51933426735
PLMNTPLID,1,24/09/2026,51906839049
PLMNTPLID,2,25/09/2026,51934623236
PLMNTPLID,1,26/09/2026,51924040072
PLMNTPLID,1,27/09/2026,51979626202
PLMNTPLID,1,28/09/2026,51933543771
PLMNTPLID,1,29/09/2026,51972013708
PLMNTPLID,1,30/09/2026,51933783565
PLMNTPLID,1,01/10/2026,51902953693
PLMNTPLID,1,02/10/2026,51933802269
PLMNTPLID,1,03/10/2026,51922704398
PLMNTPLID,2,04/10/2026,51924299181
PLMNTPLID,1,05/10/2026,51963978496
PLMNTPLID,1,06/10/2026,51923160423
PLMNTPLID,1,07/10/2026,51906370050
PLMNTPLID,1,08/10/2026,51933382079
PLMNTPLID,1,09/10/2026,51922184966
PLMNTPLID,1,10/10/2026,51907739161
PLMNTPLID,1,11/10/2026,51907390058
PLMNTPLID,1,12/10/2026,51977712129
PLMNTPLID,1,13/10/2026,51908783602
PLMNTPLID,1,14/10/2026,51922390145
PLMNTPLID,1,15/10/2026,51922183215
PLMNTPLID,1,16/10/2026,51902756150
PLMNTPLID,1,17/10/2026,51933356529
PLMNTPLID,1,18/10/2026,51924370156
PLMNTPLID,1,19/10/2026,51908653586
PLMNTPLID,1,20/10/2026,51981483627
PLMNTPLID,1,21/10/2026,51922380908
PLMNTPLID,1,22/10/2026,51981591001
PLMNTPLID,1,23/10/2026,51936884111
PLMNTPLID,1,24/10/2026,51922960423
PLMNTPLID,1,25/10/2026,51994267454
PLMNTPLID,1,26/10/2026,51923444780
PLMNTPLID,1,27/10/2026,51936298203
PLMNTPLID,1,28/10/2026,51919537387
PLMNTPLID,1,29/10/2026,51933691892
PLMNTPLID,1,30/10/2026,51922232331
PLMNTPLID,2,31/10/2026,51960128947
PLMNTPLID,1,01/11/2026,51924459393
PLMNTPLID,1,02/11/2026,51924997056
PLMNTPLID,1,03/11/2026,51922562404
PLMNTPLID,1,04/11/2026,51934164748
PLMNTPLID,1,05/11/2026,51946573252
PLMNTPLID,1,06/11/2026,51998396794
PLMNTPLID,1,07/11/2026,51924296158
PLMNTPLID,1,08/11/2026,51936728373
PLMNTPLID,1,09/11/2026,51922128858
PLMNTPLID,1,10/11/2026,51923024941
PLMNTPLID,1,11/11/2026,51933443962
PLMNTPLID,1,12/11/2026,51907252220
PLMNTPLID,1,13/11/2026,51924049611
PLMNTPLID,1,14/11/2026,51904297431
PLMNTPLID,1,15/11/2026,51902792607
PLMNTPLID,1,16/11/2026,51922269435
PLMNTPLID,1,17/11/2026,51922758352
PLMNTPLID,1,18/11/2026,51922188518
PLMNTPLID,1,19/11/2026,51947260667
PLMNTPLID,1,20/11/2026,51906380888
PLMNTPLID,1,21/11/2026,51970700009
PLMNTPLID,1,22/11/2026,51933544113
PLMNTPLID,1,23/11/2026,51906438674
PLMNTPLID,1,24/11/2026,51933472362
PLMNTPLID,1,25/11/2026,51923023282
PLMNTPLID,1,26/11/2026,51922323482
PLMNTPLID,1,27/11/2026,51922712255
PLMNTPLID,1,28/11/2026,51903545839
PLMNTPLID,1,29/11/2026,51922761431
PLMNTPLID,1,30/11/2026,51922761251
PLMNTPLID,1,01/12/2026,51923153650
PLMNTPLID,1,02/12/2026,51933949752
PLMNTPLID,2,03/12/2026,51933728330
PLMNTPLID,1,04/12/2026,51933657466
PLMNTPLID,1,05/12/2026,51904174414
PLMNTPLID,1,06/12/2026,51902598823
PLMNTPLID,2,07/12/2026,51934078928
PLMNTPLID,2,08/12/2026,51960310914
PLMNTPLID,1,09/12/2026,51923082219
PLMNTPLID,1,10/12/2026,51924075537
PLMNTPLID,1,11/12/2026,51977998451
PLMNTPLID,1,12/12/2026,51924016373
PLMNTPLID,2,13/12/2026,51933160986
PLMNTPLID,1,14/12/2026,51933457261
PLMNTPLID,1,15/12/2026,51922955215
PLMNTPLID,1,16/12/2026,51955546729
PLMNTPLID,1,17/12/2026,51933083805
PLMNTPLID,2,18/12/2026,51912007957
PLMNTPLID,1,19/12/2026,51922462703
PLMNTPLID,2,20/12/2026,51933295339
PLMNTPLID,1,21/12/2026,51983414756
PLMNTPLID,1,22/12/2026,51924843434
PLMNTPLID,1,23/12/2026,51923121344
PLMNTPLID,1,24/12/2026,51922955196
PLMNTPLID,1,25/12/2026,51946371161
PLMNTPLID,1,26/12/2026,51922450771
PLMNTPLID,1,27/12/2026,51924447821
PLMNTPLID,1,28/12/2026,51960167704
PLMNTPLID,1,29/12/2026,51981154928
PLMNTPLID,1,30/12/2026,51922987588
PLMNTPLID,2,31/12/2026,51924760663
PLMNTPLID,1,01/01/2027,51924200655
PLMNTPLID,1,02/01/2027,51902109536
PLMNTPLID,1,03/01/2027,51923539031
PLMNTPLID,1,04/01/2027,51946382391
PLMNTPLID,1,05/01/2027,51912382197
PLMNTPLID,2,06/01/2027,51923085276
PLMNTPLID,1,07/01/2027,51922954788
PLMNTPLID,1,08/01/2027,51902053920
PLMNTPLID,1,09/01/2027,51963972851
PLMNTPLID,1,10/01/2027,51902091757
PLMNTPLID,1,11/01/2027,51933249980
PLMNTPLID,2,12/01/2027,51923200911
PLMNTPLID,1,13/01/2027,51955104742
PLMNTPLID,2,14/01/2027,51924139026
PLMNTPLID,1,15/01/2027,51923644375
PLMNTPLID,1,16/01/2027,51923085263
PLMNTPLID,1,17/01/2027,51977690190
PLMNTPLID,1,18/01/2027,51902778594
PLMNTPLID,2,19/01/2027,51922032215
PLMNTPLID,1,20/01/2027,51934842105
PLMNTPLID,1,21/01/2027,51922096603
PLMNTPLID,1,22/01/2027,51902375443
PLMNTPLID,1,23/01/2027,51955171487
PLMNTPLID,1,24/01/2027,51924978232
PLMNTPLID,1,25/01/2027,51960636070
PLMNTPLID,1,26/01/2027,51923307533
PLMNTPLID,1,27/01/2027,51903046941
PLMNTPLID,2,28/01/2027,51933691263
PLMNTPLID,1,29/01/2027,51947128447
PLMNTPLID,1,30/01/2027,51933674917
PLMNTPLID,1,31/01/2027,51908531218
PLMNTPLID,1,01/02/2027,51922944203
PLMNTPLID,1,02/02/2027,51922419748
PLMNTPLID,1,03/02/2027,51902984335
PLMNTPLID,1,04/02/2027,51947136176
PLMNTPLID,1,05/02/2027,51919727945
PLMNTPLID,1,06/02/2027,51923024398
PLMNTPLID,1,07/02/2027,51904338031
PLMNTPLID,1,08/02/2027,51933382024
PLMNTPLID,1,09/02/2027,51922689961
PLMNTPLID,1,10/02/2027,51906436580
PLMNTPLID,1,11/02/2027,51950105523
PLMNTPLID,1,12/02/2027,51908776134
PLMNTPLID,1,13/02/2027,51998369025
PLMNTPLID,1,14/02/2027,51922854460
PLMNTPLID,1,15/02/2027,51906931767
PLMNTPLID,1,16/02/2027,51960112789
PLMNTPLID,1,17/02/2027,51908657026
PLMNTPLID,1,18/02/2027,51924951103
PLMNTPLID,1,19/02/2027,51922187341
PLMNTPLID,1,20/02/2027,51946225853
PLMNTPLID,1,21/02/2027,51936722615
PLMNTPLID,1,22/02/2027,51922073425
PLMNTPLID,1,23/02/2027,51922758350
PLMNTPLID,1,24/02/2027,51924284769
PLMNTPLID,1,25/02/2027,51902571342
PLMNTPLID,1,26/02/2027,51934122798
PLMNTPLID,1,27/02/2027,51908786283
PLMNTPLID,1,28/02/2027,51923837332
PLMNTPLID,1,01/03/2027,51983528211
PLMNTPLID,1,02/03/2027,51903432380
PLMNTPLID,1,03/03/2027,51903439566
PLMNTPLID,1,04/03/2027,51972031124
PLMNTPLID,1,05/03/2027,51933487967
PLMNTPLID,1,06/03/2027,51904246850
PLMNTPLID,1,07/03/2027,51924003161
PLMNTPLID,1,08/03/2027,51903009207
PLMNTPLID,1,09/03/2027,51912025173
PLMNTPLID,1,10/03/2027,51933723035
PLMNTPLID,1,11/03/2027,51955087352
PLMNTPLID,1,12/03/2027,51933829425
PLMNTPLID,1,13/03/2027,51977553464
PLMNTPLID,1,14/03/2027,51906968407
PLMNTPLID,1,15/03/2027,51933475477
PLMNTPLID,1,16/03/2027,51977814321
PLMNTPLID,1,17/03/2027,51955195779
PLMNTPLID,1,18/03/2027,51970496521
PLMNTPLID,1,19/03/2027,51904590928
PLMNTPLID,2,20/03/2027,51934507374
PLMNTPLID,1,21/03/2027,51922811541
PLMNTPLID,1,22/03/2027,51977448361
PLMNTPLID,1,23/03/2027,51922811555
PLMNTPLID,1,24/03/2027,51960647090
PLMNTPLID,1,25/03/2027,51922811546
PLMNTPLID,1,26/03/2027,51907245051
PLMNTPLID,1,27/03/2027,51908565325
PLMNTPLID,1,28/03/2027,51981562278
PLMNTPLID,1,29/03/2027,51981505327
PLMNTPLID,1,30/03/2027,51977851221
PLMNTPLID,1,31/03/2027,51970174400
PLMNTPLID,1,01/04/2027,51934422050
PLMNTPLID,1,02/04/2027,51908563389
PLMNTPLID,2,03/04/2027,51907817892
PLMNTPLID,1,04/04/2027,51922125007
PLMNTPLID,1,05/04/2027,51960486451
PLMNTPLID,1,06/04/2027,51934925890
PLMNTPLID,1,07/04/2027,51922542605
PLMNTPLID,1,08/04/2027,51947270531
PLMNTPLID,1,09/04/2027,51923158128
PLMNTPLID,1,10/04/2027,51904242450
PLMNTPLID,2,11/04/2027,51922827928
PLMNTPLID,1,12/04/2027,51924471645
PLMNTPLID,1,13/04/2027,51922485319
PLMNTPLID,1,14/04/2027,51923527316
PLMNTPLID,1,15/04/2027,51933688742
PLMNTPLID,1,16/04/2027,51933461946
PLMNTPLID,1,17/04/2027,51906515414
PLMNTPLID,1,18/04/2027,51970441992
PLMNTPLID,1,19/04/2027,51922484888
PLMNTPLID,1,20/04/2027,51970659344
PLMNTPLID,1,21/04/2027,51907852128
PLMNTPLID,1,22/04/2027,51946152829
PLMNTPLID,1,23/04/2027,51977796882
PLMNTPLID,1,24/04/2027,51924412185
PLMNTPLID,1,25/04/2027,51934745703
PLMNTPLID,1,26/04/2027,51981275401
PLMNTPLID,1,27/04/2027,51970718117
PLMNTPLID,1,28/04/2027,51970579594
PLMNTPLID,1,29/04/2027,51946110760
PLMNTPLID,2,30/04/2027,51933267195
PLMNTPLID,1,01/05/2027,51955172301
PLMNTPLID,1,02/05/2027,51934513813
PLMNTPLID,2,03/05/2027,51977409845
PLMNTPLID,1,04/05/2027,51977933672
PLMNTPLID,1,05/05/2027,51947178365
PLMNTPLID,1,06/05/2027,51952100089
PLMNTPLID,1,07/05/2027,51960492593
PLMNTPLID,1,08/05/2027,51923819197
PLMNTPLID,1,09/05/2027,51902325681
PLMNTPLID,1,10/05/2027,51946409873
PLMNTPLID,1,11/05/2027,51933021616
PLMNTPLID,1,12/05/2027,51922948369
PLMNTPLID,1,13/05/2027,51981186050
PLMNTPLID,1,14/05/2027,51972044414
PLMNTPLID,1,15/05/2027,51907891029
PLMNTPLID,1,16/05/2027,51902726167
PLMNTPLID,1,17/05/2027,51903573939
PLMNTPLID,1,18/05/2027,51971875668
PLMNTPLID,1,19/05/2027,51934855431
PLMNTPLID,1,20/05/2027,51988185427
PLMNTPLID,2,21/05/2027,51934870366
PLMNTPLID,1,22/05/2027,51970534608
PLMNTPLID,1,23/05/2027,51988955575
PLMNTPLID,1,24/05/2027,51954649050
PLMNTPLID,1,25/05/2027,51907500915
PLMNTPLID,2,26/05/2027,51922356516
PLMNTPLID,1,27/05/2027,51981360968
PLMNTPLID,1,28/05/2027,51955580256
PLMNTPLID,1,29/05/2027,51924075163
PLMNTPLID,1,30/05/2027,51923112438
PLMNTPLID,2,31/05/2027,51994250872
PLMNTPLID,1,01/06/2027,51947304960
PLMNTPLID,2,02/06/2027,51919527345
PLMNTPLID,1,03/06/2027,51903441120
PLMNTPLID,2,04/06/2027,51908622026
PLMNTPLID,1,05/06/2027,51906385782
PLMNTPLID,1,06/06/2027,51933329756
PLMNTPLID,1,07/06/2027,51937226171
PLMNTPLID,1,08/06/2027,51904135852
PLMNTPLID,1,09/06/2027,51922544791
PLMNTPLID,1,10/06/2027,51922463695
PLMNTPLID,1,11/06/2027,51923698746
PLMNTPLID,1,12/06/2027,51902826637
PLMNTPLID,1,13/06/2027,51902661569
PLMNTPLID,1,14/06/2027,51933864139
PLMNTPLID,1,15/06/2027,51922557100
PLMNTPLID,1,16/06/2027,51902842505
PLMNTPLID,1,17/06/2027,51919735898
PLMNTPLID,1,18/06/2027,51903131270
PLMNTPLID,1,19/06/2027,51902661057
PLMNTPLID,1,20/06/2027,51908653590
PLMNTPLID,1,21/06/2027,51904253330
PLMNTPLID,1,22/06/2027,51924201954
PLMNTPLID,1,23/06/2027,51904602132
PLMNTPLID,1,24/06/2027,51903241208
PLMNTPLID,1,25/06/2027,51903596488
PLMNTPLID,1,26/06/2027,51922731426
PLMNTPLID,1,27/06/2027,51922936333
PLMNTPLID,1,28/06/2027,51970634244
PLMNTPLID,1,29/06/2027,51904145519
PLMNTPLID,1,30/06/2027,51904071676
PLMNTPLID,1,01/07/2027,51933746850
PLMNTPLID,1,02/07/2027,51977607380
PLMNTPLID,1,03/07/2027,51922490625
PLMNTPLID,1,04/07/2027,51922747819
PLMNTPLID,1,05/07/2027,51904584321
PLMNTPLID,1,06/07/2027,51934660295
PLMNTPLID,1,07/07/2027,51902580109
PLMNTPLID,1,08/07/2027,51906646731
PLMNTPLID,1,09/07/2027,51922830026
PLMNTPLID,1,10/07/2027,51933819934
PLMNTPLID,1,11/07/2027,51903206694
PLMNTPLID,1,12/07/2027,51906553173
PLMNTPLID,2,13/07/2027,51933269388
PLMNTPLID,1,14/07/2027,51934660070
PLMNTPLID,1,15/07/2027,51903192866
PLMNTPLID,1,16/07/2027,51924951833
PLMNTPLID,1,17/07/2027,51922420393
PLMNTPLID,1,18/07/2027,51923105038
PLMNTPLID,1,19/07/2027,51923796908
PLMNTPLID,2,20/07/2027,51970869358
PLMNTPLID,2,21/07/2027,51923085308
PLMNTPLID,1,22/07/2027,51924945453
PLMNTPLID,1,23/07/2027,51922954952
PLMNTPLID,1,24/07/2027,51923085297
PLMNTPLID,1,25/07/2027,51922567741
PLMNTPLID,1,26/07/2027,51972165763
PLMNTPLID,1,27/07/2027,51902054473
PLMNTPLID,1,28/07/2027,51933966855
PLMNTPLID,1,29/07/2027,51902098689
PLMNTPLID,1,30/07/2027,51977873353
PLMNTPLID,1,31/07/2027,51922925636
PLMNTPLID,1,01/08/2027,51933965047
PLMNTPLID,1,02/08/2027,51912008797
PLMNTPLID,1,03/08/2027,51977526984
PLMNTPLID,1,04/08/2027,51946287554
PLMNTPLID,1,05/08/2027,51977455387
PLMNTPLID,1,06/08/2027,51923543578
PLMNTPLID,1,07/08/2027,51977822214
PLMNTPLID,2,08/08/2027,51923501247
PLMNTPLID,1,09/08/2027,51926699445
PLMNTPLID,1,10/08/2027,51933969331
PLMNTPLID,1,11/08/2027,51923085281
PLMNTPLID,1,12/08/2027,51946076801
PLMNTPLID,1,13/08/2027,51922551620
PLMNTPLID,1,14/08/2027,51902325292
PLMNTPLID,1,15/08/2027,51970740098
PLMNTPLID,2,16/08/2027,51924094322
PLMNTPLID,1,17/08/2027,51906938219
PLMNTPLID,1,18/08/2027,51904337144
PLMNTPLID,1,19/08/2027,51994046537
PLMNTPLID,1,20/08/2027,51908561962
PLMNTPLID,1,21/08/2027,51903558492
PLMNTPLID,2,22/08/2027,51923783383
PLMNTPLID,1,23/08/2027,51922973444
PLMNTPLID,1,24/08/2027,51923922628
PLMNTPLID,1,25/08/2027,51933371015
PLMNTPLID,1,26/08/2027,51926971122
PLMNTPLID,2,27/08/2027,51977694079
PLMNTPLID,1,28/08/2027,51960379176
PLMNTPLID,1,29/08/2027,51960235849
PLMNTPLID,1,30/08/2027,51933556822
PLMNTPLID,1,31/08/2027,51934316354
PLMNTPLID,1,01/09/2027,51922642418
PLMNTPLID,1,02/09/2027,51960753112
PLMNTPLID,1,03/09/2027,51933544120
PLMNTPLID,1,04/09/2027,51960182090
PLMNTPLID,1,05/09/2027,51922886603
PLMNTPLID,1,06/09/2027,51934876722
PLMNTPLID,1,07/09/2027,51923303277
PLMNTPLID,1,08/09/2027,51922400979
PLMNTPLID,1,09/09/2027,51933784000
PLMNTPLID,1,10/09/2027,51922981889
PLMNTPLID,1,11/09/2027,51933767962
PLMNTPLID,1,12/09/2027,51933824487
PLMNTPLID,1,13/09/2027,51934223891
PLMNTPLID,1,14/09/2027,51922614424
PLMNTPLID,1,15/09/2027,51903598579
PLMNTPLID,1,16/09/2027,51933721548
PLMNTPLID,1,17/09/2027,51934223882
PLMNTPLID,1,18/09/2027,51933698540
PLMNTPLID,1,19/09/2027,51922924257
PLMNTPLID,1,20/09/2027,51922038523
PLMNTPLID,1,21/09/2027,51934280884
PLMNTPLID,1,22/09/2027,51933698554
PLMNTPLID,1,23/09/2027,51934876407
PLMNTPLID,1,24/09/2027,51933691324
PLMNTPLID,1,25/09/2027,51933824478
PLMNTPLID,1,26/09/2027,51933835742
PLMNTPLID,1,27/09/2027,51933688383
PLMNTPLID,1,28/09/2027,51904239210
PLMNTPLID,1,29/09/2027,51922052777
PLMNTPLID,1,30/09/2027,51933698546
PLMNTPLID,1,01/10/2027,51933768030
PLMNTPLID,1,02/10/2027,51922485176
PLMNTPLID,1,03/10/2027,51933706619
PLMNTPLID,1,04/10/2027,51933784015
PLMNTPLID,1,05/10/2027,51933706451
PLMNTPLID,1,06/10/2027,51923044845
PLMNTPLID,1,07/10/2027,51946433576
PLMNTPLID,1,08/10/2027,51922797187
PLMNTPLID,1,09/10/2027,51933698596
PLMNTPLID,2,10/10/2027,51923032140
PLMNTPLID,1,11/10/2027,51933944976
PLMNTPLID,1,12/10/2027,51902661074
PLMNTPLID,1,13/10/2027,51919740308
PLMNTPLID,1,14/10/2027,51977886345
PLMNTPLID,1,15/10/2027,51981376206
PLMNTPLID,1,16/10/2027,51946452270
PLMNTPLID,1,17/10/2027,51926393252
PLMNTPLID,1,18/10/2027,51933167152
PLMNTPLID,1,19/10/2027,51912127330
PLMNTPLID,2,20/10/2027,51906374475
PLMNTPLID,1,21/10/2027,51923665868
PLMNTPLID,1,22/10/2027,51922269946
PLMNTPLID,1,23/10/2027,51903262304
PLMNTPLID,1,24/10/2027,51933710873
PLMNTPLID,2,25/10/2027,51904307043
PLMNTPLID,1,26/10/2027,51908799013
PLMNTPLID,1,27/10/2027,51970604076
PLMNTPLID,1,28/10/2027,51904017258
PLMNTPLID,1,29/10/2027,51908976087
PLMNTPLID,1,30/10/2027,51922757159
PLMNTPLID,1,31/10/2027,51922757161
PLMNTPLID,1,01/11/2027,51922299887
PLMNTPLID,2,02/11/2027,51922581359
PLMNTPLID,1,03/11/2027,51960381155
PLMNTPLID,1,04/11/2027,51933978959
PLMNTPLID,1,05/11/2027,51904650639
PLMNTPLID,1,06/11/2027,51902664292
PLMNTPLID,1,07/11/2027,51936988800
PLMNTPLID,1,08/11/2027,51936104862
PLMNTPLID,1,09/11/2027,51904436743
PLMNTPLID,1,10/11/2027,51933813086
PLMNTPLID,1,11/11/2027,51924137264
PLMNTPLID,1,12/11/2027,51926390405
PLMNTPLID,1,13/11/2027,51902786108
PLMNTPLID,1,14/11/2027,51904172333
PLMNTPLID,1,15/11/2027,51933664097
PLMNTPLID,1,16/11/2027,51902791793
PLMNTPLID,1,17/11/2027,51934609441
PLMNTPLID,1,18/11/2027,51922365013
PLMNTPLID,1,19/11/2027,51946064637
PLMNTPLID,1,20/11/2027,51933762610
PLMNTPLID,1,21/11/2027,51955086748
PLMNTPLID,1,22/11/2027,51903076236
PLMNTPLID,1,23/11/2027,51904072324
PLMNTPLID,2,24/11/2027,51933587037
PLMNTPLID,1,25/11/2027,51922428901
PLMNTPLID,1,26/11/2027,51922984480
PLMNTPLID,1,27/11/2027,51923020855
PLMNTPLID,1,28/11/2027,51981315058
PLMNTPLID,1,29/11/2027,51908619650
PLMNTPLID,2,30/11/2027,51960745044
PLMNTPLID,1,01/12/2027,51955138861
PLMNTPLID,1,02/12/2027,51933980553
PLMNTPLID,2,03/12/2027,51919667391
PLMNTPLID,2,04/12/2027,51907817826
PLMNTPLID,1,05/12/2027,51922605546
PLMNTPLID,1,06/12/2027,51977539853
PLMNTPLID,1,07/12/2027,51933038783
PLMNTPLID,1,08/12/2027,51922149319
PLMNTPLID,1,09/12/2027,51922243853
PLMNTPLID,1,10/12/2027,51922305638
PLMNTPLID,1,11/12/2027,51922305639
PLMNTPLID,1,12/12/2027,51922983801
PLMNTPLID,1,13/12/2027,51922038330
PLMNTPLID,1,14/12/2027,51922811605
PLMNTPLID,1,15/12/2027,51904730816
PLMNTPLID,2,16/12/2027,51922985955
PLMNTPLID,1,17/12/2027,51908534131
PLMNTPLID,1,18/12/2027,51933980355
PLMNTPLID,1,19/12/2027,51934870650
PLMNTPLID,1,20/12/2027,51933704409
PLMNTPLID,1,21/12/2027,51970423983
PLMNTPLID,1,22/12/2027,51923100969
PLMNTPLID,2,23/12/2027,51919502675
PLMNTPLID,1,24/12/2027,51903430777
PLMNTPLID,1,25/12/2027,51924822500
PLMNTPLID,1,26/12/2027,51906601901
PLMNTPLID,1,27/12/2027,51923870697
PLMNTPLID,1,28/12/2027,51923112084
PLMNTPLID,1,29/12/2027,51934656007
PLMNTPLID,1,30/12/2027,51981250983
PLMNTPLID,1,31/12/2027,51924940678
PLMNTPLID,1,01/01/2028,51936721521
PLMNTPLID,1,02/01/2028,51908545092
PLMNTPLID,1,03/01/2028,51947137513
PLMNTPLID,1,04/01/2028,51904500392
PLMNTPLID,1,05/01/2028,51922085593
PLMNTPLID,1,06/01/2028,51922086729
PLMNTPLID,1,07/01/2028,51983533250
PLMNTPLID,1,08/01/2028,51936708796
PLMNTPLID,1,09/01/2028,51933949863
PLMNTPLID,1,10/01/2028,51933502860
PLMNTPLID,1,11/01/2028,51922676148
PLMNTPLID,1,12/01/2028,51960875549
PLMNTPLID,1,13/01/2028,51923044587
PLMNTPLID,1,14/01/2028,51933698539
PLMNTPLID,1,15/01/2028,51933912618
PLMNTPLID,1,16/01/2028,51907381129
PLMNTPLID,1,17/01/2028,51970331932
PLMNTPLID,1,18/01/2028,51922058534
PLMNTPLID,1,19/01/2028,51946588475
PLMNTPLID,1,20/01/2028,51924500823
PLMNTPLID,1,21/01/2028,51923977919
PLMNTPLID,1,22/01/2028,51977465508
PLMNTPLID,1,23/01/2028,51955158959
PLMNTPLID,1,24/01/2028,51955333558
PLMNTPLID,1,25/01/2028,51955179921
PLMNTPLID,1,26/01/2028,51947230480
PLMNTPLID,1,27/01/2028,51926608267
PLMNTPLID,1,28/01/2028,51924789439
PLMNTPLID,1,29/01/2028,51924040260
PLMNTPLID,1,30/01/2028,51926651528
PLMNTPLID,1,31/01/2028,51977352137
PLMNTPLID,1,01/02/2028,51981427695
PLMNTPLID,1,02/02/2028,51923757413
PLMNTPLID,1,03/02/2028,51923221089
PLMNTPLID,1,04/02/2028,51981504434
PLMNTPLID,1,05/02/2028,51924261957
PLMNTPLID,1,06/02/2028,51955324377
PLMNTPLID,1,07/02/2028,51946513652
PLMNTPLID,1,08/02/2028,51946098878
